UserIP_Anonymized,Scenario,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Outcome,Continent
51a25372,Footbridge,18,Men,No College,0.77,0,DE,1,Europe
51a25372,Loop,18,Men,No College,0.77,0,DE,1,Europe
51a25372,Switch,18,Men,No College,0.77,0,DE,1,Europe
51a83fc4,Footbridge,24,Men,College,0.5,0,CN,0,Asia
51a83fc4,Loop,24,Men,College,0.5,0,CN,1,Asia
51a83fc4,Switch,24,Men,College,0.5,0,CN,1,Asia
51aa7846,Footbridge,46,Women,College,0.39,0.06,NZ,0,Oc.
51aa7846,Loop,46,Women,College,0.39,0.06,NZ,1,Oc.
51aa7846,Switch,46,Women,College,0.39,0.06,NZ,0,Oc.
51b24529,Footbridge,30,Women,College,0.9,0,HU,0,Europe
51b24529,Loop,30,Women,College,0.9,0,HU,1,Europe
51b24529,Switch,30,Women,College,0.9,0,HU,0,Europe
51b3e099,Footbridge,25,Men,College,0.43,0.5,DE,1,Europe
51b3e099,Loop,25,Men,College,0.43,0.5,DE,1,Europe
51b3e099,Switch,25,Men,College,0.43,0.5,DE,1,Europe
51b635be,Footbridge,18,Women,No College,0.64,0,BR,1,Americas
51b635be,Loop,18,Women,No College,0.64,0,BR,1,Americas
51b635be,Switch,18,Women,No College,0.64,0,BR,1,Americas
51c2d144,Footbridge,22,Men,College,0.61,0.6,AT,1,Europe
51c2d144,Loop,22,Men,College,0.61,0.6,AT,1,Europe
51c2d144,Switch,22,Men,College,0.61,0.6,AT,1,Europe
51c50652,Footbridge,43,Men,College,0.84,0.77,AT,1,Europe
51c50652,Loop,43,Men,College,0.84,0.77,AT,0,Europe
51c50652,Switch,43,Men,College,0.84,0.77,AT,1,Europe
51cceb30,Footbridge,36,Women,College,1,0,BE,0,Europe
51cceb30,Loop,36,Women,College,1,0,BE,1,Europe
51cceb30,Switch,36,Women,College,1,0,BE,1,Europe
51cefd88,Footbridge,23,Men,College,0.35,0,HK,0,Asia
51cefd88,Loop,23,Men,College,0.35,0,HK,0,Asia
51cefd88,Switch,23,Men,College,0.35,0,HK,0,Asia
51d3cbba,Footbridge,57,Men,College,0.5,0.69,US,0,Americas
51d3cbba,Loop,57,Men,College,0.5,0.69,US,1,Americas
51d3cbba,Switch,57,Men,College,0.5,0.69,US,1,Americas
51d447bd,Footbridge,23,Women,College,0.51,1,FR,1,Europe
51d447bd,Loop,23,Women,College,0.51,1,FR,1,Europe
51d447bd,Switch,23,Women,College,0.51,1,FR,1,Europe
51d46b85,Footbridge,18,Men,No College,1,0,RU,1,Europe
51d46b85,Loop,18,Men,No College,1,0,RU,1,Europe
51d46b85,Switch,18,Men,No College,1,0,RU,1,Europe
51d4f530,Footbridge,22,Women,College,0.5,0.65,AU,0,Oc.
51d4f530,Loop,22,Women,College,0.5,0.65,AU,1,Oc.
51d4f530,Switch,22,Women,College,0.5,0.65,AU,1,Oc.
51d99661,Footbridge,25,Men,College,0.5,0.39,RO,1,Europe
51d99661,Loop,25,Men,College,0.5,0.39,RO,1,Europe
51d99661,Switch,25,Men,College,0.5,0.39,RO,1,Europe
51e9a532,Footbridge,29,Men,College,0.19,0.88,AU,0,Oc.
51e9a532,Loop,29,Men,College,0.19,0.88,AU,0,Oc.
51e9a532,Switch,29,Men,College,0.19,0.88,AU,0,Oc.
51eae721,Footbridge,18,Men,College,1,0,RU,0,Europe
51eae721,Loop,18,Men,College,1,0,RU,1,Europe
51eae721,Switch,18,Men,College,1,0,RU,1,Europe
51ed51ee,Footbridge,18,Women,No College,1,0,GB,1,Europe
51ed51ee,Loop,18,Women,No College,1,0,GB,1,Europe
51ed51ee,Switch,18,Women,No College,1,0,GB,1,Europe
51ee1fba,Footbridge,46,Men,College,0.5,0.5,LT,0,Europe
51ee1fba,Loop,46,Men,College,0.5,0.5,LT,1,Europe
51ee1fba,Switch,46,Men,College,0.5,0.5,LT,1,Europe
51f2c8e1,Footbridge,29,Men,College,0.5,0,FR,0,Europe
51f2c8e1,Loop,29,Men,College,0.5,0,FR,0,Europe
51f2c8e1,Switch,29,Men,College,0.5,0,FR,0,Europe
51f7154d,Footbridge,23,Women,College,1,1,GB,1,Europe
51f7154d,Switch,23,Women,College,1,1,GB,1,Europe
51f94d38,Footbridge,24,Men,College,1,0,US,0,Americas
51f94d38,Loop,24,Men,College,1,0,US,1,Americas
51f94d38,Switch,24,Men,College,1,0,US,1,Americas
51fd43f1,Footbridge,22,Women,College,0.5,0.27,CA,1,Americas
51fd43f1,Loop,22,Women,College,0.5,0.27,CA,1,Americas
51fd43f1,Switch,22,Women,College,0.5,0.27,CA,1,Americas
51ff033e,Loop,22,Women,College,0.5,0.5,RU,1,Europe
51ff033e,Loop,52,Men,No College,1,1,RU,1,Europe
51ff033e,Switch,22,Women,College,0.5,0.5,RU,1,Europe
51ff033e,Switch,52,Men,No College,1,1,RU,1,Europe
5204d72f,Footbridge,26,Men,College,0.94,0,NL,1,Europe
5204d72f,Loop,26,Men,College,0.94,0,NL,1,Europe
5204d72f,Switch,26,Men,College,0.94,0,NL,1,Europe
520cfbd0,Footbridge,32,Men,College,0.5,0,UA,0,Europe
520cfbd0,Loop,32,Men,College,0.5,0,UA,0,Europe
520cfbd0,Switch,32,Men,College,0.5,0,UA,0,Europe
520d5e91,Footbridge,31,Men,College,0.41,0.88,FR,0,Europe
520d5e91,Loop,31,Men,College,0.41,0.88,FR,0,Europe
520d5e91,Switch,31,Men,College,0.41,0.88,FR,0,Europe
520e3fc1,Footbridge,18,Women,No College,0.5,0.61,DE,1,Europe
520e3fc1,Loop,18,Women,No College,0.5,0.61,DE,1,Europe
520e3fc1,Switch,18,Women,No College,0.5,0.61,DE,1,Europe
520fc2bb,Footbridge,29,Women,College,0.76,0,FR,0,Europe
520fc2bb,Loop,29,Women,College,0.76,0,FR,1,Europe
520fc2bb,Switch,29,Women,College,0.76,0,FR,1,Europe
521344fa,Footbridge,20,Women,No College,0.3,0,FR,1,Europe
521344fa,Loop,20,Women,No College,0.3,0,FR,1,Europe
521344fa,Switch,20,Women,No College,0.3,0,FR,1,Europe
521c0e1d,Footbridge,26,Men,No College,0.5,0.5,TW,0,Asia
521c0e1d,Loop,26,Men,No College,0.5,0.5,TW,1,Asia
521c0e1d,Switch,26,Men,No College,0.5,0.5,TW,1,Asia
5220eecd,Footbridge,42,Men,College,0.5,0.03,KZ,0,Asia
5220eecd,Loop,42,Men,College,0.5,0.03,KZ,0,Asia
5220eecd,Switch,42,Men,College,0.5,0.03,KZ,1,Asia
52239d29,Footbridge,20,Men,No College,0.69,0,TR,0,Asia
52239d29,Loop,20,Men,No College,0.69,0,TR,0,Asia
52239d29,Switch,20,Men,No College,0.69,0,TR,1,Asia
52275e62,Footbridge,69,Women,No College,0,1,DE,1,Europe
52275e62,Loop,69,Women,No College,0,1,DE,1,Europe
52275e62,Switch,69,Women,No College,0,1,DE,1,Europe
522a70cc,Footbridge,30,Women,College,0.81,0.15,TR,0,Asia
522a70cc,Loop,30,Women,College,0.81,0.15,TR,1,Asia
522a70cc,Switch,30,Women,College,0.81,0.15,TR,1,Asia
522fa210,Footbridge,18,Men,No College,0.75,0,GB,0,Europe
522fa210,Loop,18,Men,No College,0.75,0,GB,1,Europe
522fa210,Switch,18,Men,No College,0.75,0,GB,1,Europe
5231c1d7,Footbridge,22,Men,College,0.37,0,US,0,Americas
5231c1d7,Loop,22,Men,College,0.37,0,US,1,Americas
5231c1d7,Switch,22,Men,College,0.37,0,US,1,Americas
523264f6,Footbridge,19,Men,No College,0.93,0,DE,1,Europe
523264f6,Loop,19,Men,No College,0.93,0,DE,1,Europe
523264f6,Switch,19,Men,No College,0.93,0,DE,1,Europe
52327809,Footbridge,19,Men,No College,0.87,0,RU,1,Europe
52327809,Loop,19,Men,No College,0.87,0,RU,0,Europe
52327809,Switch,19,Men,No College,0.87,0,RU,1,Europe
5236f706,Footbridge,27,Men,College,0.5,0,BY,1,Europe
5236f706,Loop,27,Men,College,0.5,0,BY,1,Europe
5236f706,Switch,27,Men,College,0.5,0,BY,1,Europe
523b2631,Footbridge,18,Men,No College,0.33,0.5,US,1,Americas
523b2631,Loop,18,Men,No College,0.33,0.5,US,1,Americas
523b2631,Switch,18,Men,No College,0.33,0.5,US,1,Americas
523cc67d,Footbridge,19,Women,No College,0.5,0.5,US,1,Americas
523cc67d,Loop,19,Women,No College,0.5,0.5,US,1,Americas
523cc67d,Switch,19,Women,No College,0.5,0.5,US,1,Americas
523cd5b4,Footbridge,30,Men,College,0.5,0,UA,0,Europe
523cd5b4,Loop,30,Men,College,0.5,0,UA,0,Europe
523cd5b4,Switch,30,Men,College,0.5,0,UA,0,Europe
523cff01,Footbridge,27,Men,College,0.41,0,CN,0,Asia
523cff01,Loop,27,Men,College,0.41,0,CN,0,Asia
523cff01,Switch,27,Men,College,0.41,0,CN,0,Asia
523fbb11,Footbridge,35,Men,College,0.5,0,US,1,Americas
523fbb11,Loop,35,Men,College,0.5,0,US,1,Americas
523fbb11,Switch,35,Men,College,0.5,0,US,1,Americas
52417b62,Footbridge,23,Women,College,0.5,0.24,FR,0,Europe
52417b62,Loop,23,Women,College,0.5,0.24,FR,1,Europe
52417b62,Switch,23,Women,College,0.5,0.24,FR,1,Europe
5242a275,Footbridge,25,Men,College,1,0.23,PL,0,Europe
5242a275,Loop,25,Men,College,1,0.23,PL,0,Europe
5242a275,Switch,25,Men,College,1,0.23,PL,1,Europe
52431107,Footbridge,54,Men,College,0.73,0.06,FR,0,Europe
52431107,Loop,54,Men,College,0.73,0.06,FR,1,Europe
52431107,Switch,54,Men,College,0.73,0.06,FR,1,Europe
524a9999,Footbridge,18,Men,No College,0.09,0.99,US,0,Americas
524a9999,Loop,18,Men,No College,0.09,0.99,US,1,Americas
524a9999,Switch,18,Men,No College,0.09,0.99,US,1,Americas
524bf686,Footbridge,18,Men,College,0.44,0,BE,0,Europe
524bf686,Loop,18,Men,College,0.44,0,BE,0,Europe
524bf686,Switch,18,Men,College,0.44,0,BE,0,Europe
524c8d12,Footbridge,30,Men,College,0.85,0.15,US,1,Americas
524c8d12,Loop,30,Men,College,0.85,0.15,US,1,Americas
524c8d12,Switch,30,Men,College,0.85,0.15,US,1,Americas
524d0d41,Footbridge,21,Men,No College,0.74,0.55,BY,1,Europe
524d0d41,Loop,21,Men,No College,0.74,0.55,BY,1,Europe
524d0d41,Switch,21,Men,No College,0.74,0.55,BY,1,Europe
52507895,Footbridge,19,Men,College,1,0,DE,1,Europe
52507895,Loop,19,Men,College,1,0,DE,0,Europe
52507895,Switch,19,Men,College,1,0,DE,1,Europe
52520da7,Footbridge,22,Men,College,0.41,1,BR,1,Americas
52520da7,Loop,22,Men,College,0.41,1,BR,1,Americas
52520da7,Switch,22,Men,College,0.41,1,BR,1,Americas
5253fe0b,Loop,23,Men,College,0.5,1,BE,1,Europe
5253fe0b,Switch,23,Men,College,0.5,1,BE,1,Europe
5259271a,Footbridge,22,Men,College,0.66,0,DE,0,Europe
5259271a,Loop,22,Men,College,0.66,0,DE,1,Europe
5259271a,Switch,22,Men,College,0.66,0,DE,1,Europe
525a328b,Footbridge,25,Men,College,0,0.5,US,0,Americas
525a328b,Loop,25,Men,College,0,0.5,US,1,Americas
525a328b,Switch,25,Men,College,0,0.5,US,0,Americas
526054f7,Footbridge,18,Men,No College,0.3,0.72,FR,1,Europe
526054f7,Switch,18,Men,No College,0.3,0.72,FR,1,Europe
526225f1,Footbridge,40,Men,College,0.92,0,RU,0,Europe
526225f1,Loop,40,Men,College,0.92,0,RU,0,Europe
526225f1,Switch,40,Men,College,0.92,0,RU,0,Europe
52642db0,Footbridge,21,Women,College,0.75,0.12,RU,1,Europe
52642db0,Loop,21,Women,College,0.75,0.12,RU,1,Europe
52642db0,Switch,21,Women,College,0.75,0.12,RU,1,Europe
526463d1,Footbridge,26,Men,College,1,0,FR,1,Europe
526463d1,Loop,26,Men,College,1,0,FR,1,Europe
526463d1,Switch,26,Men,College,1,0,FR,1,Europe
5267df9e,Footbridge,26,Men,College,0.69,0.7,DE,1,Europe
5267df9e,Loop,26,Men,College,0.69,0.7,DE,1,Europe
5267df9e,Switch,26,Men,College,0.69,0.7,DE,1,Europe
526dd879,Footbridge,22,Women,College,0.35,0.72,CA,1,Americas
526dd879,Loop,22,Women,College,0.35,0.72,CA,1,Americas
526dd879,Switch,22,Women,College,0.35,0.72,CA,1,Americas
5270ffdd,Footbridge,21,Women,College,0.75,0.33,DE,1,Europe
5270ffdd,Loop,21,Women,College,0.75,0.33,DE,1,Europe
5270ffdd,Switch,21,Women,College,0.75,0.33,DE,1,Europe
52752755,Footbridge,23,Men,No College,0.35,1,CZ,0,Europe
52752755,Loop,23,Men,No College,0.35,1,CZ,1,Europe
52752755,Switch,23,Men,No College,0.35,1,CZ,1,Europe
5278f306,Footbridge,20,Men,College,0.69,0.77,RO,0,Europe
5278f306,Loop,20,Men,College,0.69,0.77,RO,1,Europe
5278f306,Switch,20,Men,College,0.69,0.77,RO,1,Europe
527a965e,Footbridge,20,Men,No College,0.56,0,JP,0,Asia
527a965e,Loop,20,Men,No College,0.56,0,JP,0,Asia
527a965e,Switch,20,Men,No College,0.56,0,JP,0,Asia
527bb2a5,Footbridge,20,Men,College,0.66,0,US,0,Americas
527bb2a5,Loop,20,Men,College,0.66,0,US,1,Americas
527bb2a5,Switch,20,Men,College,0.66,0,US,1,Americas
527e9a3c,Footbridge,26,Women,College,0.67,0.02,BR,0,Americas
527e9a3c,Loop,26,Women,College,0.67,0.02,BR,0,Americas
527e9a3c,Switch,26,Women,College,0.67,0.02,BR,0,Americas
52851319,Footbridge,23,Men,College,0.5,0,FR,0,Europe
52851319,Loop,23,Men,College,0.5,0,FR,1,Europe
52851319,Switch,23,Men,College,0.5,0,FR,1,Europe
5286f39c,Footbridge,54,Women,College,0,1,ES,0,Europe
5286f39c,Loop,54,Women,College,0,1,ES,1,Europe
5286f39c,Switch,54,Women,College,0,1,ES,0,Europe
5287d623,Footbridge,19,Men,College,0.48,0,HK,0,Asia
5287d623,Loop,19,Men,College,0.48,0,HK,0,Asia
5287d623,Switch,19,Men,College,0.48,0,HK,0,Asia
528b4904,Switch,19,Women,College,0.5,0.79,MY,1,Asia
528b4904,Switch,19,Women,No College,0.92,0,MY,1,Asia
52922d64,Footbridge,21,Women,No College,0.98,0,DE,0,Europe
52922d64,Loop,21,Women,No College,0.98,0,DE,0,Europe
52922d64,Switch,21,Women,No College,0.98,0,DE,1,Europe
52957d4e,Footbridge,33,Men,No College,0.75,0,FR,0,Europe
52957d4e,Loop,33,Men,No College,0.75,0,FR,1,Europe
52957d4e,Switch,33,Men,No College,0.75,0,FR,1,Europe
5296d277,Footbridge,18,Men,College,0.59,0,DE,1,Europe
5296d277,Loop,18,Men,College,0.59,0,DE,1,Europe
5296d277,Switch,18,Men,College,0.59,0,DE,1,Europe
529e0d75,Footbridge,19,Men,No College,0.26,0,IT,1,Europe
529e0d75,Loop,19,Men,No College,0.26,0,IT,1,Europe
529e0d75,Switch,19,Men,No College,0.26,0,IT,1,Europe
52a2e7e2,Footbridge,23,Men,College,0.5,0,FR,0,Europe
52a2e7e2,Loop,23,Men,College,0.5,0,FR,1,Europe
52a2e7e2,Switch,23,Men,College,0.5,0,FR,1,Europe
52a5a0c0,Footbridge,20,Men,College,1,0,RU,0,Europe
52a5a0c0,Loop,20,Men,College,1,0,RU,1,Europe
52a5a0c0,Switch,20,Men,College,1,0,RU,1,Europe
52a66e7e,Footbridge,22,Men,College,0.34,0.22,DE,0,Europe
52a66e7e,Loop,22,Men,College,0.34,0.22,DE,1,Europe
52a66e7e,Switch,22,Men,College,0.34,0.22,DE,1,Europe
52a8c4de,Footbridge,29,Women,College,0.5,0.09999999999999998,TW,0,Asia
52a8c4de,Loop,29,Women,College,0.5,0.09999999999999998,TW,1,Asia
52a8c4de,Switch,29,Women,College,0.5,0.09999999999999998,TW,1,Asia
52a9da41,Footbridge,24,Men,No College,0.9,0,DK,1,Europe
52a9da41,Loop,24,Men,No College,0.9,0,DK,1,Europe
52a9da41,Switch,24,Men,No College,0.9,0,DK,1,Europe
52ade22e,Footbridge,33,Men,No College,0.5,0,FR,0,Europe
52ade22e,Loop,33,Men,No College,0.5,0,FR,1,Europe
52ade22e,Switch,33,Men,No College,0.5,0,FR,1,Europe
52b01d91,Footbridge,18,Men,No College,0.5,0.5,US,0,Americas
52b01d91,Loop,18,Men,No College,0.5,0.5,US,0,Americas
52b01d91,Switch,18,Men,No College,0.5,0.5,US,1,Americas
52b58d09,Footbridge,19,Men,No College,0.5,0.5,SI,1,Europe
52b58d09,Loop,19,Men,No College,0.5,0.5,SI,0,Europe
52b58d09,Switch,19,Men,No College,0.5,0.5,SI,1,Europe
52b67b51,Footbridge,18,Men,No College,0.6,0,DE,0,Europe
52b67b51,Loop,18,Men,No College,0.6,0,DE,0,Europe
52b67b51,Switch,18,Men,No College,0.6,0,DE,0,Europe
52be7cd1,Footbridge,59,Men,College,0.5,0.67,ES,0,Europe
52be7cd1,Loop,59,Men,College,0.5,0.67,ES,1,Europe
52be7cd1,Switch,59,Men,College,0.5,0.67,ES,1,Europe
52c03c58,Footbridge,28,Women,College,0.73,0,CA,0,Americas
52c03c58,Loop,28,Women,College,0.73,0,CA,1,Americas
52c03c58,Switch,28,Women,College,0.73,0,CA,1,Americas
52c1cff5,Footbridge,25,Men,College,0.5,0,FR,0,Europe
52c1cff5,Loop,25,Men,College,0.5,0,FR,0,Europe
52c1cff5,Switch,25,Men,College,0.5,0,FR,0,Europe
52c5519d,Footbridge,18,Men,College,0.95,0,FR,0,Europe
52c5519d,Loop,18,Men,College,0.95,0,FR,1,Europe
52c5519d,Switch,18,Men,College,0.95,0,FR,0,Europe
52c61c6b,Footbridge,18,Men,No College,0.8,0,US,0,Americas
52c61c6b,Loop,18,Men,No College,0.8,0,US,0,Americas
52c61c6b,Switch,18,Men,No College,0.8,0,US,0,Americas
52ca9738,Footbridge,18,Men,No College,0.72,0.68,US,1,Americas
52ca9738,Loop,18,Men,No College,0.72,0.68,US,1,Americas
52ca9738,Switch,18,Men,No College,0.72,0.68,US,1,Americas
52ccc3af,Footbridge,37,Men,College,0.5,0.16,DE,0,Europe
52ccc3af,Loop,37,Men,College,0.5,0.16,DE,1,Europe
52ccc3af,Switch,37,Men,College,0.5,0.16,DE,1,Europe
52cf0a7f,Footbridge,33,Women,College,0.67,0.75,CZ,1,Europe
52cf0a7f,Loop,33,Women,College,0.67,0.75,CZ,1,Europe
52cf0a7f,Switch,33,Women,College,0.67,0.75,CZ,1,Europe
52cf3253,Footbridge,38,Men,College,0.3,0.72,IN,1,Asia
52cf3253,Loop,38,Men,College,0.3,0.72,IN,1,Asia
52cf3253,Switch,38,Men,College,0.3,0.72,IN,0,Asia
52dc33e7,Footbridge,20,Men,No College,0.66,0.5,ID,0,Asia
52dc33e7,Loop,20,Men,No College,0.66,0.5,ID,0,Asia
52dc33e7,Switch,20,Men,No College,0.66,0.5,ID,1,Asia
52defcd2,Footbridge,23,Women,College,1,0,FR,0,Europe
52defcd2,Loop,23,Women,College,1,0,FR,0,Europe
52defcd2,Switch,23,Women,College,1,0,FR,0,Europe
52e0069a,Footbridge,71,Men,College,0.5,0,LV,1,Europe
52e0069a,Loop,71,Men,College,0.5,0,LV,1,Europe
52e0069a,Switch,71,Men,College,0.5,0,LV,1,Europe
52e0bd12,Footbridge,27,Men,No College,0.5,0.4,CY,1,Asia
52e0bd12,Loop,27,Men,No College,0.5,0.4,CY,1,Asia
52e0bd12,Switch,27,Men,No College,0.5,0.4,CY,1,Asia
52e4ee75,Footbridge,36,Men,College,0.57,1,US,0,Americas
52e4ee75,Loop,36,Men,College,0.57,1,US,1,Americas
52e4ee75,Switch,36,Men,College,0.57,1,US,1,Americas
52e4fea2,Footbridge,19,Women,No College,0.88,0,GB,1,Europe
52e4fea2,Loop,19,Women,No College,0.88,0,GB,1,Europe
52e4fea2,Switch,19,Women,No College,0.88,0,GB,1,Europe
52e62513,Footbridge,21,Men,College,0.7,0.8,US,0,Americas
52e62513,Loop,21,Men,College,0.7,0.8,US,0,Americas
52e62513,Switch,21,Men,College,0.7,0.8,US,1,Americas
52e68128,Switch,27,Men,College,0.72,0,US,1,Americas
52e7f3ea,Footbridge,22,Men,College,0.55,0.44,TR,0,Asia
52e7f3ea,Loop,22,Men,College,0.55,0.44,TR,0,Asia
52e7f3ea,Switch,22,Men,College,0.55,0.44,TR,0,Asia
52ea8dde,Footbridge,36,Men,College,0.5,0.5,FR,1,Europe
52ea8dde,Loop,36,Men,College,0.5,0.5,FR,1,Europe
52ea8dde,Switch,36,Men,College,0.5,0.5,FR,1,Europe
52ec0486,Footbridge,27,Men,College,0.87,0.1,DO,1,Americas
52ec0486,Loop,27,Men,College,0.87,0.1,DO,1,Americas
52ec0486,Switch,27,Men,College,0.87,0.1,DO,1,Americas
52ee059c,Loop,43,Men,College,1,0,SE,0,Europe
52eee166,Footbridge,19,Men,College,1,0,CZ,1,Europe
52eee166,Loop,19,Men,College,1,0,CZ,1,Europe
52eee166,Switch,19,Men,College,1,0,CZ,1,Europe
52f78bfb,Footbridge,21,Men,College,0.58,0,US,0,Americas
52f78bfb,Loop,21,Men,College,0.58,0,US,1,Americas
52f78bfb,Switch,21,Men,College,0.58,0,US,1,Americas
52f7cf9d,Footbridge,39,Men,No College,0.47,1,PK,0,Asia
52f7cf9d,Loop,39,Men,No College,0.47,1,PK,0,Asia
52f7cf9d,Switch,39,Men,No College,0.47,1,PK,0,Asia
530170d5,Footbridge,18,Women,No College,0.5,0,US,1,Americas
530170d5,Loop,18,Women,No College,0.5,0,US,1,Americas
530170d5,Switch,18,Women,No College,0.5,0,US,1,Americas
5305d26b,Footbridge,33,Men,College,0.86,0.21,GB,0,Europe
5305d26b,Loop,33,Men,College,0.86,0.21,GB,1,Europe
5305d26b,Switch,33,Men,College,0.86,0.21,GB,1,Europe
53068abf,Footbridge,36,Men,College,0.92,0,DE,0,Europe
53068abf,Loop,36,Men,College,0.92,0,DE,0,Europe
53068abf,Switch,36,Men,College,0.92,0,DE,0,Europe
53098072,Footbridge,37,Men,No College,0.37,0.65,BR,1,Americas
53098072,Loop,37,Men,No College,0.37,0.65,BR,1,Americas
53098072,Switch,37,Men,No College,0.37,0.65,BR,1,Americas
530c9b36,Footbridge,18,Men,No College,0.6,0.05,TH,0,Asia
530c9b36,Loop,18,Men,No College,0.6,0.05,TH,1,Asia
530c9b36,Switch,18,Men,No College,0.6,0.05,TH,1,Asia
5315b4ec,Footbridge,20,Women,College,0.45,0.66,TR,1,Asia
5315b4ec,Loop,20,Women,College,0.45,0.66,TR,1,Asia
5315b4ec,Switch,20,Women,College,0.45,0.66,TR,1,Asia
53166e65,Footbridge,28,Women,College,0.79,0.01,FR,0,Europe
53166e65,Loop,28,Women,College,0.79,0.01,FR,0,Europe
53166e65,Switch,28,Women,College,0.79,0.01,FR,1,Europe
532232eb,Footbridge,21,Men,College,1,0,BR,0,Americas
532232eb,Loop,21,Men,College,1,0,BR,1,Americas
532232eb,Switch,21,Men,College,1,0,BR,1,Americas
53227c85,Footbridge,59,Men,College,0.75,0,MX,1,Americas
53227c85,Loop,59,Men,College,0.75,0,MX,1,Americas
53227c85,Switch,59,Men,College,0.75,0,MX,1,Americas
532c9976,Footbridge,19,Men,No College,0.88,0,FR,1,Europe
532c9976,Loop,19,Men,No College,0.88,0,FR,1,Europe
532c9976,Switch,19,Men,No College,0.88,0,FR,1,Europe
532f4e3a,Footbridge,28,Men,College,0.85,0,FR,1,Europe
532f4e3a,Loop,28,Men,College,0.85,0,FR,1,Europe
532f4e3a,Switch,28,Men,College,0.85,0,FR,1,Europe
5333a0d2,Footbridge,45,Men,No College,0,1,BR,0,Americas
5333a0d2,Loop,45,Men,No College,0,1,BR,1,Americas
5333a0d2,Switch,45,Men,No College,0,1,BR,1,Americas
53347e2b,Footbridge,20,Men,College,0.82,0.18,US,0,Americas
53347e2b,Loop,20,Men,College,0.82,0.18,US,0,Americas
53347e2b,Switch,20,Men,College,0.82,0.18,US,0,Americas
533529db,Footbridge,22,Women,College,1,0,FR,0,Europe
533529db,Loop,22,Women,College,1,0,FR,1,Europe
533529db,Switch,22,Women,College,1,0,FR,1,Europe
5336cbbf,Footbridge,20,Men,College,0.66,0.37,RU,1,Europe
5336cbbf,Loop,20,Men,College,0.66,0.37,RU,1,Europe
5336cbbf,Switch,20,Men,College,0.66,0.37,RU,1,Europe
533a0f79,Footbridge,26,Men,College,0.5,0,US,0,Americas
533a0f79,Loop,26,Men,College,0.5,0,US,1,Americas
533a0f79,Switch,26,Men,College,0.5,0,US,1,Americas
533beac4,Footbridge,20,Men,College,0.89,0.02,SK,0,Europe
533beac4,Loop,20,Men,College,0.89,0.02,SK,1,Europe
533beac4,Switch,20,Men,College,0.89,0.02,SK,1,Europe
533cc13c,Footbridge,30,Men,College,0.68,0,ES,0,Europe
533cc13c,Loop,30,Men,College,0.68,0,ES,1,Europe
533cc13c,Switch,30,Men,College,0.68,0,ES,1,Europe
533e9f64,Footbridge,19,Men,College,1,0,DE,1,Europe
533e9f64,Loop,19,Men,College,1,0,DE,1,Europe
533e9f64,Switch,19,Men,College,1,0,DE,1,Europe
533f17c3,Footbridge,50,Men,College,0.84,0.86,TW,0,Asia
533f17c3,Loop,50,Men,College,0.84,0.86,TW,1,Asia
533f17c3,Switch,50,Men,College,0.84,0.86,TW,1,Asia
53479348,Footbridge,50,Men,College,0,0,CA,0,Americas
53479348,Loop,50,Men,College,0,0,CA,1,Americas
53479348,Switch,50,Men,College,0,0,CA,0,Americas
5347eb67,Footbridge,19,Men,No College,0.78,0.38,DE,1,Europe
5347eb67,Loop,19,Men,No College,0.78,0.38,DE,0,Europe
5347eb67,Switch,19,Men,No College,0.78,0.38,DE,0,Europe
534f0092,Switch,18,Men,College,0.5,0,CH,1,Europe
5358306a,Footbridge,18,Men,No College,0.42,0.37,US,1,Americas
5358306a,Loop,18,Men,No College,0.42,0.37,US,0,Americas
5358306a,Switch,18,Men,No College,0.42,0.37,US,1,Americas
535e93dc,Footbridge,24,Men,College,0.5,0.05,CH,0,Europe
535e93dc,Loop,24,Men,College,0.5,0.05,CH,1,Europe
535e93dc,Switch,24,Men,College,0.5,0.05,CH,1,Europe
53631e00,Footbridge,28,Men,College,0.5,0.5,AU,0,Oc.
53631e00,Loop,28,Men,College,0.5,0.5,AU,0,Oc.
53631e00,Switch,28,Men,College,0.5,0.5,AU,0,Oc.
5366578a,Switch,22,Women,College,0.58,0.62,CO,0,Americas
5366b0bb,Footbridge,18,Men,No College,0.72,0.46,US,1,Americas
5366b0bb,Loop,18,Men,No College,0.72,0.46,US,1,Americas
5366b0bb,Switch,18,Men,No College,0.72,0.46,US,1,Americas
536a0bcd,Footbridge,23,Men,College,0.67,0.19999999999999996,TW,0,Asia
536a0bcd,Loop,23,Men,College,0.67,0.19999999999999996,TW,0,Asia
536a0bcd,Switch,23,Men,College,0.67,0.19999999999999996,TW,0,Asia
5372764e,Footbridge,36,Men,College,1,0,AR,0,Americas
5372764e,Loop,36,Men,College,1,0,AR,0,Americas
5372764e,Switch,36,Men,College,1,0,AR,0,Americas
537a356a,Footbridge,29,Men,College,0.73,0,TW,0,Asia
537a356a,Loop,29,Men,College,0.73,0,TW,1,Asia
537a356a,Switch,29,Men,College,0.73,0,TW,1,Asia
537bb805,Footbridge,28,Men,College,0.09,0.84,FR,0,Europe
537bb805,Loop,28,Men,College,0.09,0.84,FR,0,Europe
537bb805,Switch,28,Men,College,0.09,0.84,FR,0,Europe
537c4426,Footbridge,53,Men,College,0.23,0.5,DE,1,Europe
537c4426,Loop,53,Men,College,0.23,0.5,DE,1,Europe
